year,week,week_dim,day,org_id,organization,app_id,app_name,blockId,blockName,jobType,executionStartedAt,execution_time,computed_rows,nb_executions
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:02.798Z,224.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:02:50.877Z,386.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:54:55.703Z,642.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:15.018Z,314.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:22:55.065Z,303.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:31:06.842Z,343.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:40:48.847Z,935.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:57:12.425Z,321.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:04.151Z,463.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:25:27.739Z,316.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:57:01.609Z,279.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:24:50.361Z,289.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:19.617Z,197.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T13:22:56.094Z,1304.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:28:40.561Z,209.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:01.923Z,270.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:02:52.379Z,241.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T19:02:08.329Z,1449.0,48.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:25:15.600Z,306.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:12.249Z,353.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:20.389Z,405.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:54.616Z,265.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T15:34:49.593Z,609.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:22:31.216Z,488.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T17:46:04.642Z,353.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T13:18:12.035Z,525.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:10.917Z,269.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:58:30.128Z,356.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T13:21:04.392Z,385.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:33:49.521Z,345.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:09:17.552Z,664.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:58:29.111Z,784.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:05:11.568Z,513.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:02:57.291Z,379.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:58:30.808Z,385.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:24:05.673Z,349.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:07:22.495Z,221.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:24:07.860Z,302.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:13.430Z,275.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:29:53.236Z,287.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:23:50.091Z,279.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:02:56.872Z,258.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:19.742Z,461.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T17:43:47.781Z,336.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:07:05.324Z,238.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:01:47.560Z,207.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:21.028Z,226.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:28:46.419Z,244.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:29:27.243Z,264.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:40.478Z,319.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:04.817Z,275.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:00:46.560Z,343.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:56:55.913Z,631.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:28:39.512Z,299.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:09.950Z,236.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:28:49.236Z,264.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:02:57.806Z,452.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:22.875Z,265.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T13:51:05.461Z,249.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:02.389Z,234.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T17:42:12.666Z,726.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:03.680Z,368.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:57:08.232Z,371.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:02:29.555Z,393.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:22:53.056Z,432.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:01:49.240Z,292.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:29:43.563Z,302.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:03.430Z,459.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:29:47.121Z,435.0,48.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:58:58.022Z,349.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:12.820Z,471.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:07:41.584Z,261.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:21:26.107Z,591.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:25:13.960Z,367.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:28:17.362Z,583.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:02:45.848Z,263.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:28:40.000Z,373.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T17:45:22.678Z,623.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:32:05.100Z,153.0,48.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:16.178Z,263.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:31:05.641Z,505.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:35:14.548Z,709.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:23:44.457Z,321.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:20.050Z,248.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:20.975Z,264.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T17:44:20.449Z,425.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:44:57.283Z,577.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T13:18:56.065Z,306.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:03.030Z,230.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:38.152Z,328.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:25:18.638Z,296.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:20.485Z,363.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:15.512Z,267.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:57:07.631Z,347.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:57:03.743Z,267.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:01.793Z,410.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:02:40.019Z,223.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:14.526Z,300.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T13:51:04.269Z,611.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:03:01.238Z,317.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:28:19.355Z,361.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:31:06.336Z,332.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:34:27.745Z,292.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T17:42:13.601Z,319.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:57:49.540Z,395.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:20.504Z,301.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:58:57.339Z,392.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:31:31.435Z,225.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T08:59:11.758Z,294.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:25:19.275Z,307.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T10:01:49.726Z,189.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:22:37.817Z,231.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:37:00.547Z,545.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:36:10.617Z,956.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0015,APP_0015,BLOCK_0102,BLOCK_0102,ImpView,2026-02-03T09:59:27.520Z,451.0,88.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T19:06:57.250Z,932.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:33:33.167Z,71.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T23:06:57.005Z,763.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:05.535Z,71.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:06.614Z,76.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:17.394Z,65.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:35:12.465Z,69.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T07:07:13.703Z,850.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T06:06:24.046Z,795.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:35:02.387Z,101.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:29.440Z,54.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:04.732Z,67.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:19.583Z,81.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T12:06:44.868Z,825.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:33.172Z,95.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:49.545Z,70.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T14:06:54.134Z,852.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:17.482Z,56.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T17:06:02.362Z,931.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:28.970Z,75.0,0.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,List,2026-02-03T15:06:54.531Z,855.0,352.0,1.0
2026,WK 5 23,WK 5 26,2026-02-03,ORG_0001,ORG_0001,APP_0012,APP_0012,BLOCK_0114,BLOCK_0114,View,2026-02-03T10:34:41.814Z,81.0,0.0,1.0
